2,1,0,True,573,573
2,1,0,True,402,402
2,1,0,True,404,404
2,1,0,True,354,354
2,1,0,True,227,227
2,1,0,True,223,223
2,1,0,True,199,199
2,1,0,True,115,115
2,1,0,True,366,366
2,1,0,True,260,260
2,1,0,True,582,582
2,1,0,True,219,219
2,1,0,True,559,559
2,1,0,False,571,533
2,1,0,True,183,183
2,1,0,True,432,432
2,1,0,True,551,551
2,1,0,True,305,305
2,1,0,True,170,170
2,1,0,True,107,107
2,1,0,True,753,753
2,1,0,True,393,393
2,1,0,True,420,420
2,1,0,True,503,503
2,1,0,True,260,260
2,1,0,True,496,496
2,1,0,True,206,206
2,1,0,True,464,464
2,1,0,True,236,236
2,1,0,True,428,428
2,1,0,True,351,351
2,1,0,True,335,335
2,1,0,False,586,513
2,1,0,True,428,428
2,1,0,True,667,667
2,1,0,True,316,316
2,1,0,True,337,337
2,1,0,True,476,476
2,1,0,True,403,403
2,1,0,True,534,534
2,1,0,True,569,569
2,1,0,True,291,291
2,1,0,True,185,185
2,1,0,False,584,431
2,1,0,True,126,126
2,1,0,True,307,307
2,1,0,False,881,574
2,1,0,True,411,411
2,1,0,False,212,167
2,1,0,True,161,161
2,1,0,False,565,516
2,1,0,True,458,458
2,1,0,True,433,433
2,1,0,True,318,318
2,1,0,True,242,242
2,1,0,True,195,195
2,1,0,False,500,497
2,1,0,True,366,366
2,1,0,True,225,225
2,1,0,True,244,244
2,1,0,True,156,156
2,1,0,True,84,84
2,1,0,True,288,288
2,1,0,True,460,460
2,1,0,True,703,703
2,1,0,True,477,477
2,1,0,True,584,584
2,1,0,True,232,232
2,1,0,False,596,548
2,1,0,False,585,529
2,1,0,True,191,191
2,1,0,True,455,455
2,1,0,True,320,320
2,1,0,False,358,348
2,1,0,True,30,30
2,1,0,True,47,47
2,1,0,True,528,528
2,1,0,True,219,219
2,1,0,True,467,467
2,1,0,True,245,245
2,1,0,True,557,557
2,1,0,True,226,226
2,1,0,True,266,266
2,1,0,True,315,315
2,1,0,True,309,309
2,1,0,True,374,374
2,1,0,True,539,539
2,1,0,True,206,206
2,1,0,False,696,505
2,1,0,False,492,344
2,1,0,True,428,428
2,1,0,True,282,282
2,1,0,True,235,235
2,1,0,True,693,693
2,1,0,True,179,179
2,1,0,True,379,379
2,1,0,True,368,368
2,1,0,True,474,474
2,1,0,True,397,397
2,1,0,False,916,480
3,3,0,True,616,616
3,3,0,True,657,657
3,3,0,True,105,105
3,3,0,True,492,492
3,2,0,True,401,401
3,4,0,True,332,332
3,4,0,True,342,342
3,3,0,False,485,433
3,2,0,False,831,614
3,3,0,True,636,636
3,2,0,False,566,436
3,2,0,True,428,428
3,2,0,False,547,430
3,4,0,True,659,659
3,2,0,True,543,543
3,2,0,True,261,261
3,4,0,True,330,330
3,4,0,True,404,404
3,2,0,True,99,99
3,4,0,True,436,436
3,3,0,True,654,654
3,4,0,True,744,744
3,3,0,True,480,480
3,4,0,True,578,578
3,3,0,True,708,708
3,4,0,True,378,378
3,3,0,True,788,788
3,4,0,True,383,383
3,3,0,True,666,666
3,2,0,True,619,619
3,4,0,True,541,541
3,3,0,True,352,352
3,3,0,True,240,240
3,3,0,True,558,558
3,2,0,True,488,488
3,3,0,True,921,921
3,3,0,True,564,564
3,2,0,True,422,422
3,2,0,True,198,198
3,3,0,True,645,645
3,4,0,True,575,575
3,3,0,True,399,399
3,3,0,True,768,768
3,2,0,True,699,699
3,4,0,True,167,167
3,2,0,True,581,581
3,2,0,True,365,365
3,2,0,False,532,494
3,2,0,False,510,452
3,3,0,True,517,517
3,4,0,True,242,242
3,3,0,True,274,274
3,3,0,True,701,701
3,2,0,False,653,507
3,3,0,True,551,551
3,2,0,True,324,324
3,3,0,True,344,344
3,2,0,True,148,148
3,3,0,True,575,575
3,4,0,True,558,558
3,4,0,True,424,424
3,3,0,True,516,516
3,3,0,True,414,414
3,2,0,True,168,168
3,3,0,True,636,636
3,4,0,True,486,486
3,4,0,True,282,282
3,3,0,True,439,439
3,3,0,True,501,501
3,3,0,True,577,577
3,3,0,True,971,971
3,2,0,False,843,626
3,3,0,True,613,613
3,3,0,True,601,601
3,2,0,True,545,545
3,2,0,True,504,504
3,2,0,True,449,449
3,3,0,True,364,364
3,4,0,True,372,372
3,2,0,True,555,555
3,2,0,True,542,542
3,4,0,True,359,359
3,4,0,True,218,218
3,2,0,True,1111,1111
3,3,0,False,283,169
3,4,0,True,440,440
3,3,0,True,689,689
3,3,0,True,133,133
3,3,0,True,440,440
3,2,0,True,425,425
3,4,0,True,271,271
3,4,0,True,459,459
3,3,0,True,463,463
3,3,0,False,845,702
3,4,0,True,190,190
3,2,0,True,470,470
3,2,0,True,224,224
3,3,0,True,619,619
3,3,0,True,280,280
3,2,0,True,633,633
4,3,0,True,661,661
4,10,0,False,848,790
4,5,0,False,709,584
4,12,0,True,633,633
4,5,0,True,617,617
4,5,0,True,778,778
4,11,0,False,626,603
4,5,0,True,514,514
4,3,0,False,832,642
4,5,0,False,603,548
4,3,0,True,476,476
4,7,0,True,494,494
4,3,0,False,958,599
4,11,0,True,250,250
4,3,0,False,506,436
4,5,0,True,423,423
4,7,0,True,371,371
4,3,0,True,667,667
4,5,0,True,649,649
4,5,0,False,751,696
4,10,0,True,465,465
4,3,0,True,515,515
4,8,0,True,960,960
4,3,0,True,833,833
4,5,0,True,352,352
4,6,0,True,657,657
4,12,0,True,558,558
4,8,0,True,396,396
4,3,0,True,433,433
4,5,0,True,518,518
4,5,0,True,574,574
4,3,0,False,586,500
4,8,0,True,204,204
4,5,0,True,515,515
4,9,0,True,715,715
4,10,0,True,450,450
4,9,0,True,314,314
4,8,0,True,243,243
4,9,0,True,681,681
4,8,0,True,655,655
4,5,0,True,1049,1049
4,8,0,True,534,534
4,5,0,True,806,806
4,8,0,True,487,487
4,8,0,True,642,642
4,3,0,True,522,522
4,5,0,False,356,334
4,3,0,True,680,680
4,7,0,True,380,380
4,6,0,True,500,500
4,10,0,True,487,487
4,3,0,True,460,460
4,5,0,True,287,287
4,5,0,True,506,506
4,3,0,False,560,489
4,3,0,False,759,613
4,3,0,True,379,379
4,3,0,False,563,468
4,6,0,True,313,313
4,7,0,True,529,529
4,3,0,True,583,583
4,8,0,True,470,470
4,10,0,True,599,599
4,8,0,True,353,353
4,10,0,True,401,401
4,3,0,True,307,307
4,5,0,True,491,491
4,9,0,True,426,426
4,3,0,True,489,489
4,5,0,False,676,613
4,8,0,True,331,331
4,5,0,False,560,512
4,8,0,True,780,780
4,6,0,True,174,174
4,5,0,False,577,538
4,3,0,True,423,423
4,8,0,False,784,747
4,7,0,False,796,774
4,3,0,True,320,320
4,3,0,True,433,433
4,6,0,True,413,413
4,8,0,True,454,454
4,3,0,True,748,748
4,3,0,True,322,322
4,3,0,True,605,605
4,3,0,True,792,792
4,12,0,True,483,483
4,6,0,True,489,489
4,12,0,True,345,345
4,3,0,True,402,402
4,6,0,False,520,472
4,5,0,True,607,607
4,3,0,False,491,425
4,7,0,True,544,544
4,3,0,True,359,359
4,3,0,True,585,585
4,6,0,True,479,479
4,3,0,False,954,720
4,3,0,False,893,795
4,3,0,True,446,446
5,4,0,True,535,535
5,7,0,True,244,244
5,4,0,True,504,504
5,24,2,True,371,371
5,13,0,True,660,660
5,9,0,True,576,576
5,12,0,True,503,503
5,4,0,True,581,581
5,4,0,False,555,471
5,18,0,True,115,115
5,10,0,True,807,807
5,23,0,True,763,763
5,15,0,True,676,676
5,22,0,True,384,384
5,14,0,True,398,398
5,26,0,True,323,323
5,7,0,True,435,435
5,15,0,True,520,520
5,7,0,True,582,582
5,9,0,True,583,583
5,4,0,False,717,599
5,19,0,True,680,680
5,7,0,True,592,592
5,13,0,True,713,713
5,20,0,True,361,361
5,10,0,False,700,600
5,18,0,False,621,563
5,4,0,False,836,742
5,15,0,True,701,701
5,12,0,False,723,673
5,12,0,True,269,269
5,15,0,True,618,618
5,7,0,False,803,526
5,15,0,True,565,565
5,14,0,True,433,433
5,10,0,True,602,602
5,18,0,True,954,954
5,14,0,False,624,616
5,4,0,True,426,426
5,25,1,True,652,652
5,4,0,False,936,783
5,15,0,False,846,817
5,9,0,True,738,738
5,7,0,True,602,602
5,4,0,True,488,488
5,7,0,True,503,503
5,15,0,True,767,767
5,7,0,True,1034,1034
5,11,0,True,449,449
5,27,2,True,579,579
5,4,0,False,851,770
5,12,0,True,437,437
5,10,0,False,382,321
5,4,0,False,621,488
5,15,0,True,547,547
5,15,0,True,467,467
5,7,0,True,568,568
5,7,0,False,473,437
5,20,0,True,1039,1039
5,15,0,True,469,469
5,30,0,True,860,860
5,15,0,True,512,512
5,10,0,True,516,516
5,7,0,True,335,335
5,10,0,True,783,783
5,9,0,True,440,440
5,17,0,True,156,156
5,7,0,False,610,577
5,7,0,True,632,632
5,10,0,False,568,528
5,9,0,True,352,352
5,25,0,True,746,746
5,15,0,False,480,446
5,15,0,True,635,635
5,4,0,True,559,559
5,9,0,True,539,539
5,17,0,True,1059,1059
5,14,0,True,401,401
5,15,0,True,745,745
5,7,0,True,989,989
5,14,0,True,768,768
5,9,0,True,858,858
5,12,0,True,586,586
5,7,0,True,508,508
5,22,0,True,426,426
5,18,0,False,211,164
5,7,0,True,306,306
5,4,0,False,917,898
5,14,0,True,194,194
5,10,0,True,527,527
5,7,0,False,907,832
5,7,0,True,781,781
5,12,0,False,845,834
5,4,0,True,509,509
5,12,0,False,1160,1057
5,14,0,True,976,976
5,24,0,True,578,578
5,16,0,True,336,336
5,7,0,True,420,420
5,14,0,False,679,538
6,12,0,True,590,590
6,21,0,True,302,302
6,20,0,True,352,352
6,9,0,True,507,507
6,19,0,True,435,435
6,39,0,True,433,433
6,9,0,True,473,473
6,33,0,True,1010,1010
6,17,0,True,442,442
6,13,0,True,365,365
6,5,0,False,568,550
6,24,0,True,530,530
6,12,0,False,570,532
6,9,0,False,1065,1051
6,29,0,True,680,680
6,15,0,True,778,778
6,9,0,False,542,402
6,19,0,True,659,659
6,5,0,False,803,766
6,9,0,True,620,620
6,5,0,True,790,790
6,28,0,True,746,746
6,12,0,True,1161,1161
6,5,0,True,346,346
6,22,0,True,657,657
6,5,0,False,853,828
6,14,0,True,649,649
6,21,0,True,585,585
6,34,0,True,586,586
6,33,0,True,450,450
6,13,0,True,311,311
